transcript_id,SRR633516,SRR633540,SRR633541,SRR633544,SRR633545
ENSDART00000164045,21,194,0,0,28
ENSDART00000168776,1,5,8,6,3
MSTRG.216.2,0,0,0,67,0
ENSDART00000067086,168,132,125,82,134
ENSDART00000144920,340,374,244,416,351
ENSDART00000138759,334,28,51,36,28
ENSDART00000067082,256,228,293,267,296
ENSDART00000142900,15,15,2,2,10
ENSDART00000136658,12,4,2,13,6
ENSDART00000144475,7,8,2,9,7
ENSDART00000079782,0,0,0,0,0
ENSDART00000134708,0,0,0,0,0
ENSDART00000144596,0,0,0,0,0
ENSDART00000136421,0,0,0,0,0
ENSDART00000139440,0,0,0,0,0
ENSDART00000184296,0,0,0,0,0
ENSDART00000146067,47,35,40,49,46
ENSDART00000138622,16,5,6,32,4
ENSDART00000134575,1,0,2,0,3
ENSDART00000008127,136,97,66,13,30
MSTRG.220.1,0,0,0,70,71
ENSDART00000159226,385,209,201,200,150
ENSDART00000180121,195,311,320,210,199
ENSDART00000189465,362,0,0,121,97
ENSDART00000165785,33,57,61,14,6
ENSDART00000162652,1,1,2,1,1
ENSDART00000162959,0,0,0,0,0
ENSDART00000127838,189,87,105,178,184
ENSDART00000193663,39,0,79,39,0
MSTRG.221.3,87,131,23,0,0
ENSDART00000111026,36,21,14,37,26
ENSDART00000103383,0,114,24,133,0
ENSDART00000011414,195,7,83,31,150
ENSDART00000191046,36,18,32,20,23
MSTRG.224.1,93,58,58,18,15
MSTRG.225.1,40,30,26,0,10
ENSDART00000079716,113,58,70,49,48
ENSDART00000120800,0,0,0,0,0
MSTRG.227.5,0,0,0,11,0
MSTRG.227.7,0,33,0,0,0
MSTRG.227.1,20,10,9,6,6
ENSDART00000021693,603,374,389,366,337
MSTRG.227.3,26,2,0,2,0
MSTRG.227.4,1,0,1,3,0
MSTRG.227.6,8,0,1,0,1
MSTRG.229.1,168,136,137,123,97
MSTRG.230.2,65,37,66,3,0
MSTRG.230.3,49,5,0,5,6
MSTRG.230.1,40,22,149,0,29
ENSDART00000040049,32,118,0,26,96
MSTRG.230.6,166,95,187,0,37
MSTRG.230.8,171,0,2,0,0
MSTRG.230.5,132,193,0,335,179
MSTRG.230.7,6,5,3,19,5
ENSDART00000044896,11,0,0,0,0
ENSDART00000161996,10,8,0,0,0
ENSDART00000079359,0,0,0,5,0
ENSDART00000017679,0,52,0,0,0
MSTRG.233.2,104,79,12,0,0
MSTRG.233.3,246,103,196,272,284
MSTRG.234.1,88,50,46,59,68
ENSDART00000177692,0,0,0,0,0
ENSDART00000090025,157,80,57,65,57
MSTRG.235.2,40,25,16,17,26
MSTRG.237.1,178,128,82,127,132
ENSDART00000064468,343,156,225,43,50
MSTRG.238.1,89,63,54,28,25
ENSDART00000046874,1,3,3,2,3
ENSDART00000103346,130,95,90,364,135
MSTRG.239.2,195,98,178,106,30
MSTRG.239.3,117,36,0,101,366
ENSDART00000030083,215,129,120,246,197
ENSDART00000123895,0,0,0,0,7
ENSDART00000184641,28,12,0,7,0
ENSDART00000024328,476,297,257,70,56
ENSDART00000005067,280,153,163,185,180
ENSDART00000114097,61,28,27,40,40
ENSDART00000190599,0,0,0,0,0
ENSDART00000057044,0,0,0,0,0
ENSDART00000184399,1,0,0,1,0
ENSDART00000180678,34,23,25,33,32
ENSDART00000194034,0,0,0,0,0
ENSDART00000194461,0,0,0,1,0
ENSDART00000167563,1,0,1,0,0
ENSDART00000194957,1,1,1,0,0
ENSDART00000188627,1,1,1,1,0
ENSDART00000177054,1,0,1,0,0
ENSDART00000192194,0,2,0,6,3
ENSDART00000193331,0,1,0,0,0
ENSDART00000187273,0,0,0,0,0
ENSDART00000179745,1,1,0,1,0
ENSDART00000192733,1,0,0,1,0
ENSDART00000193514,1,0,0,0,0
ENSDART00000192228,1,0,1,1,0
ENSDART00000193139,1,1,1,1,1
ENSDART00000187557,1,0,0,1,1
ENSDART00000111475,625,435,386,384,349
ENSDART00000188410,0,0,0,0,0
ENSDART00000121868,0,0,0,0,0
ENSDART00000189206,0,0,0,0,0
ENSDART00000181639,0,0,0,0,0
ENSDART00000109911,296,198,193,139,163
MSTRG.247.1,16,0,0,0,0
ENSDART00000033018,149,95,93,80,69
ENSDART00000109970,291,196,186,229,203
ENSDART00000194301,0,0,0,0,0
ENSDART00000194490,0,0,0,0,0
ENSDART00000194150,9,0,0,0,0
ENSDART00000177122,21,15,0,0,9
ENSDART00000122503,0,0,0,0,0
ENSDART00000054707,0,0,0,0,0
ENSDART00000177686,0,0,0,0,0
ENSDART00000160270,236,147,159,209,166
ENSDART00000013024,8,7,8,9,10
ENSDART00000113266,28,53,5,0,26
ENSDART00000189245,15,0,0,0,0
ENSDART00000159794,20,0,37,20,0
ENSDART00000122959,60,31,28,81,73
ENSDART00000078675,83,64,57,44,47
ENSDART00000162389,1,0,0,0,0
MSTRG.255.1,29,11,0,27,27
ENSDART00000169081,101,70,70,89,68
ENSDART00000164949,1,1,2,2,2
MSTRG.256.3,0,0,1,0,2
ENSDART00000187067,0,0,0,0,0
ENSDART00000171166,0,0,0,0,0
ENSDART00000048855,88,75,62,0,53
ENSDART00000166317,16,9,16,28,14
ENSDART00000162164,19,10,12,62,15
ENSDART00000164899,0,0,2,37,0
ENSDART00000149026,384,248,240,171,233
MSTRG.257.3,3,5,3,0,2
MSTRG.257.4,4,2,1,0,2
MSTRG.257.5,6,0,0,0,0
ENSDART00000040434,176,123,118,92,101
ENSDART00000168555,1,2,1,1,1
ENSDART00000079001,0,0,0,0,0
ENSDART00000162729,0,0,0,0,0
ENSDART00000158166,0,40,0,0,4
ENSDART00000178599,96,58,81,169,149
ENSDART00000159038,11,10,7,19,13
ENSDART00000146033,0,0,0,0,0
ENSDART00000145068,942,682,641,603,837
MSTRG.260.2,3,8,4,189,8
MSTRG.260.3,197,6,3,150,4
ENSDART00000131333,7,0,2,3,0
ENSDART00000140076,0,0,0,1,0
ENSDART00000139702,8,6,5,5,7
ENSDART00000005593,306,183,181,218,189
ENSDART00000131927,8,10,8,8,10
ENSDART00000125125,0,0,0,0,0
ENSDART00000131293,0,0,1,1,0
ENSDART00000146946,0,1,0,0,4
ENSDART00000039917,166,99,87,101,98
ENSDART00000078889,38,21,14,22,17
ENSDART00000043484,12,0,0,0,0
ENSDART00000131559,0,0,0,0,0
ENSDART00000193160,0,0,0,0,0
ENSDART00000181078,0,0,0,0,0
ENSDART00000078848,0,0,0,0,0
ENSDART00000133027,0,0,0,0,0
ENSDART00000142689,5,3,0,0,0
ENSDART00000136279,2,0,0,0,0
ENSDART00000030665,4406,2652,2384,2829,2566
ENSDART00000146258,37,23,18,13,10
ENSDART00000103236,13,10,8,6,6
ENSDART00000148322,107,73,62,58,50
ENSDART00000122670,12,3,10,14,9
ENSDART00000145162,10,0,0,0,0
ENSDART00000018238,11,4,0,7,4
ENSDART00000041215,0,0,0,0,0
MSTRG.270.3,0,1,1,3,1
ENSDART00000138475,89,70,62,53,51
MSTRG.270.4,17,9,0,7,0
MSTRG.270.5,17,7,0,8,0
MSTRG.271.1,5,3,0,0,0
MSTRG.272.1,13,7,0,11,11
ENSDART00000135263,5,4,0,0,3
ENSDART00000194184,0,0,0,0,0
MSTRG.283.2,0,0,0,54,0
ENSDART00000194199,0,0,0,0,0
ENSDART00000194348,0,3,5,0,0
ENSDART00000143157,0,0,0,0,0
ENSDART00000134641,0,0,0,0,0
ENSDART00000134561,0,0,0,1,0
MSTRG.274.1,80,66,59,72,64
ENSDART00000013021,7,0,0,4,0
ENSDART00000089480,303,191,197,98,71
ENSDART00000138598,5,9,1,5,6
MSTRG.277.1,165,120,107,137,132
MSTRG.278.1,13,7,6,8,9
MSTRG.279.1,24,14,13,10,5
MSTRG.280.1,15,15,6,0,14
ENSDART00000194972,7,0,11,13,6
MSTRG.280.4,1,0,0,8,0
MSTRG.281.1,34,22,18,33,27
MSTRG.282.1,141,88,84,111,81
MSTRG.283.1,156,137,112,120,151
MSTRG.284.1,239,170,127,160,171
ENSDART00000194104,10,1,6,7,9
MSTRG.285.1,23,11,11,3,2
MSTRG.286.1,125,96,93,157,167
MSTRG.287.1,34,26,30,28,17
MSTRG.288.1,45,32,35,34,31
MSTRG.289.1,72,41,41,56,43
MSTRG.290.1,39,23,22,26,21
MSTRG.291.1,6,4,4,0,8
MSTRG.292.1,20,17,10,12,11
MSTRG.293.1,122,97,88,88,95
MSTRG.295.1,28,25,20,32,21
MSTRG.296.1,125,91,82,101,91
ENSDART00000188234,3,4,3,3,3
MSTRG.298.1,42,27,27,28,28
ENSDART00000054674,10,12,9,6,9
MSTRG.300.1,34,35,32,29,38
MSTRG.300.2,51,31,31,54,57
MSTRG.301.1,128,79,60,67,59
MSTRG.302.1,48,43,33,39,44
ENSDART00000089442,43,24,26,25,26
MSTRG.304.1,139,103,96,107,102
MSTRG.305.1,59,35,37,30,25
MSTRG.306.1,20,26,26,22,23
MSTRG.307.1,134,84,79,94,84
MSTRG.308.1,11,8,9,6,7
MSTRG.309.3,0,21,19,23,0
MSTRG.309.1,29,3,7,10,34
MSTRG.309.2,4,0,0,13,0
MSTRG.309.4,7,13,6,6,11
ENSDART00000142515,0,0,0,0,0
ENSDART00000147228,0,0,0,0,0
ENSDART00000131548,0,0,0,0,0
MSTRG.313.3,0,0,0,1,0
ENSDART00000191493,0,0,0,0,0
ENSDART00000188146,0,122,111,4,106
ENSDART00000147525,0,0,0,0,0
ENSDART00000147645,0,0,0,0,0
ENSDART00000131423,0,0,0,0,0
ENSDART00000142026,0,0,0,0,0
ENSDART00000146769,0,0,0,0,0
ENSDART00000145534,0,4,0,0,2
ENSDART00000137171,0,0,0,0,0
ENSDART00000109294,0,0,0,0,0
MSTRG.310.1,33,36,29,28,24
MSTRG.311.1,56,36,33,32,28
MSTRG.312.1,117,90,77,76,80
ENSDART00000082063,89,47,47,47,36
MSTRG.314.1,98,75,58,78,68
MSTRG.315.1,1168,721,637,1177,1045
MSTRG.316.1,21,19,11,23,19
ENSDART00000014916,172,127,112,162,155
ENSDART00000139550,2,1,1,1,1
MSTRG.318.1,30,32,28,27,29
MSTRG.319.1,21,19,20,31,22
MSTRG.320.1,31,21,26,34,25
MSTRG.322.1,82,59,46,65,59
ENSDART00000193094,196,0,0,140,11
ENSDART00000133194,5,3,8,4,14
MSTRG.323.1,20,12,12,15,15
MSTRG.324.1,43,29,28,31,36
MSTRG.325.1,43,42,47,27,22
MSTRG.326.1,28,28,26,17,14
MSTRG.326.2,38,29,33,16,17
MSTRG.327.1,80,59,53,68,76
ENSDART00000140981,2,0,0,2,4
MSTRG.328.1,22,16,17,18,21
ENSDART00000139190,2,2,0,2,1
MSTRG.329.1,135,120,116,115,93
MSTRG.330.1,24,20,17,23,23
MSTRG.331.1,97,79,68,88,77
ENSDART00000020970,268,173,165,255,258
MSTRG.333.1,39,36,27,45,37
MSTRG.334.1,84,54,53,57,61
ENSDART00000078610,30,27,18,22,9
MSTRG.337.1,27,22,19,25,0
MSTRG.338.1,43,34,26,44,25
MSTRG.339.1,42,31,35,28,27
MSTRG.340.1,47,31,26,35,27
ENSDART00000146410,9,6,7,0,5
MSTRG.342.1,19,9,11,21,13
MSTRG.343.1,116,75,71,83,69
MSTRG.344.1,78,48,49,53,45
ENSDART00000184180,0,0,0,0,0
ENSDART00000193777,0,0,0,0,0
ENSDART00000139241,478,312,299,442,395
MSTRG.346.1,99,89,75,109,103
MSTRG.347.1,77,32,102,89,96
MSTRG.347.2,48,26,15,6,13
ENSDART00000132379,255,175,128,137,147
ENSDART00000137940,1,4,1,2,1
MSTRG.347.4,2,13,0,0,1
MSTRG.348.1,38,25,11,9,14
MSTRG.347.6,16,13,12,7,8
MSTRG.347.7,55,19,0,0,7
ENSDART00000141795,0,0,0,0,0
ENSDART00000131948,0,0,0,0,0
ENSDART00000002886,84,61,58,145,132
ENSDART00000114514,300,194,165,240,200
ENSDART00000162949,0,0,0,0,0
ENSDART00000127145,0,0,1,0,0
ENSDART00000131579,6,407,349,434,378
MSTRG.351.2,504,16,16,20,4
ENSDART00000170680,23,0,0,0,0
MSTRG.351.5,46,0,1,1,0
ENSDART00000143663,2,2,0,2,1
MSTRG.352.1,5,7,3,5,4
ENSDART00000129970,44,11,0,28,25
MSTRG.353.2,3,0,0,1,1
ENSDART00000078594,1399,952,861,1420,1331
MSTRG.355.4,0,0,34,254,0
ENSDART00000145224,0,0,0,0,0
ENSDART00000135552,623,388,311,526,535
MSTRG.355.2,292,145,248,202,377
MSTRG.355.3,152,153,44,169,123
ENSDART00000134861,1,1,1,1,2
ENSDART00000089025,238,144,119,47,115
ENSDART00000012552,0,0,0,0,0
ENSDART00000133959,548,320,330,319,294
ENSDART00000144403,6,13,12,4,10
ENSDART00000133758,4,6,14,0,7
ENSDART00000136307,2,4,0,3,3
ENSDART00000044030,20,20,10,30,0
ENSDART00000181888,14,0,12,0,21
MSTRG.357.3,4,0,0,1,0
ENSDART00000124260,2,0,0,0,0
ENSDART00000103091,11,3,6,8,9
ENSDART00000135274,0,0,0,1,0
ENSDART00000103089,13,8,9,8,5
ENSDART00000109416,273,165,158,152,139
ENSDART00000131614,0,1,0,0,0
ENSDART00000146455,0,0,1,1,1
ENSDART00000088949,214,135,138,329,312
MSTRG.359.2,7,8,7,10,14
MSTRG.359.4,1,1,1,3,3
ENSDART00000088933,0,0,0,0,0
ENSDART00000111555,0,0,0,0,0
ENSDART00000143077,0,0,0,0,0
ENSDART00000141579,35,27,28,34,31
ENSDART00000147274,0,12,4,0,0
ENSDART00000146688,0,5,0,0,0
ENSDART00000054574,71,25,43,80,69
ENSDART00000141660,2,7,0,0,0
ENSDART00000054575,48,33,29,36,32
ENSDART00000142561,0,0,0,0,0
ENSDART00000120760,0,0,0,0,0
ENSDART00000131206,0,0,0,0,0
ENSDART00000129853,1,0,0,0,0
ENSDART00000148219,4,0,0,4,0
ENSDART00000143303,18,18,12,10,8
ENSDART00000054581,21,39,42,19,56
MSTRG.364.3,65,0,0,38,0
ENSDART00000137496,0,0,0,0,8
ENSDART00000005733,38,24,22,45,40
MSTRG.366.2,0,0,0,0,16
ENSDART00000152179,0,0,0,0,0
ENSDART00000138276,61,43,45,67,46
ENSDART00000113832,37,0,18,27,0
ENSDART00000143559,5,18,7,5,0
ENSDART00000180175,22,30,12,15,33
ENSDART00000139314,0,0,0,0,0
ENSDART00000146825,0,0,0,0,0
ENSDART00000186107,0,0,0,0,0
ENSDART00000147502,602,483,444,299,294
ENSDART00000132958,1,0,0,0,0
ENSDART00000143338,7,8,8,14,0
ENSDART00000111454,103,74,60,134,125
MSTRG.371.1,0,4,6,4,5
ENSDART00000161573,0,0,0,0,0
ENSDART00000164661,0,0,0,0,0
ENSDART00000158344,273,161,149,278,229
MSTRG.371.4,5,1,14,14,14
MSTRG.371.6,9,8,6,1,2
MSTRG.371.7,6,0,7,0,0
ENSDART00000170396,3,0,0,0,0
MSTRG.372.1,30,16,12,31,18
ENSDART00000102993,42,26,24,56,41
ENSDART00000088653,44,43,42,23,19
ENSDART00000140263,22,0,2,1,1
ENSDART00000146084,47,66,63,47,61
ENSDART00000185931,45,0,0,21,0
MSTRG.376.2,0,0,0,17,0
ENSDART00000124770,192,130,97,147,141
ENSDART00000132440,1,0,0,0,0
ENSDART00000145418,0,25,0,0,0
ENSDART00000102969,0,0,0,0,0
ENSDART00000166479,0,0,0,0,0
ENSDART00000148518,405,243,182,356,388
MSTRG.378.3,52,0,118,32,9
ENSDART00000139461,95,73,55,121,85
ENSDART00000182810,0,0,0,0,0
ENSDART00000054472,53,44,34,57,44
ENSDART00000142570,14,5,7,9,8
ENSDART00000078271,1271,842,828,901,753
ENSDART00000078277,86,47,36,16,13
ENSDART00000136556,0,0,0,0,0
ENSDART00000088545,53,38,32,39,31
ENSDART00000087670,0,0,0,0,0
ENSDART00000188893,0,0,0,102,0
ENSDART00000146630,0,0,0,0,0
ENSDART00000146183,0,0,0,0,0
MSTRG.384.1,136,90,77,10,100
ENSDART00000141077,11,7,9,12,9
ENSDART00000120308,0,0,0,0,0
ENSDART00000193900,4,3,2,0,2
ENSDART00000142109,1,0,0,0,0
ENSDART00000145661,0,0,0,0,0
ENSDART00000054442,22,16,13,19,13
ENSDART00000054440,18,13,13,11,8
ENSDART00000145053,1,1,1,0,1
ENSDART00000077805,0,0,5,0,0
ENSDART00000102782,203,140,96,127,94
MSTRG.387.2,16,0,0,0,0
MSTRG.387.4,46,45,74,61,62
ENSDART00000102790,41,32,31,25,28
MSTRG.388.2,5,0,0,0,2
ENSDART00000182798,0,0,0,0,0
ENSDART00000135905,0,0,0,0,0
ENSDART00000193518,0,0,0,0,0
ENSDART00000183376,0,0,0,0,0
ENSDART00000183873,0,0,0,0,0
ENSDART00000131257,60,41,39,36,37
MSTRG.389.2,2,0,0,4,0
ENSDART00000147314,1,0,1,1,0
ENSDART00000134857,0,0,0,0,0
ENSDART00000049572,117,69,60,55,53
ENSDART00000147076,0,4,8,2,0
ENSDART00000146638,0,0,0,0,0
ENSDART00000006147,28,15,0,20,14
ENSDART00000148327,65,51,44,12,15
ENSDART00000181218,0,0,0,0,0
ENSDART00000129066,53,36,37,52,32
ENSDART00000132602,0,12,0,13,19
ENSDART00000054395,0,0,0,11,0
ENSDART00000169381,0,0,0,1,1
ENSDART00000047728,110,80,51,66,42
ENSDART00000140553,0,0,0,0,0
MSTRG.397.1,198,127,106,91,83
MSTRG.398.1,68,36,43,36,33
ENSDART00000139937,6,7,5,0,0
ENSDART00000087729,82,52,54,50,51
ENSDART00000132090,1,0,1,1,1
ENSDART00000141317,0,0,0,0,0
ENSDART00000137429,0,0,0,0,0
ENSDART00000174446,0,0,0,0,0
ENSDART00000054388,20,0,14,0,4
ENSDART00000176849,0,0,0,0,0
ENSDART00000127506,0,0,0,0,0
MSTRG.401.1,22,15,15,16,15
ENSDART00000074678,55,30,29,39,40
ENSDART00000147193,0,0,0,0,0
ENSDART00000031546,0,1,0,0,0
ENSDART00000190987,49,28,21,31,36
ENSDART00000142524,0,0,0,0,0
ENSDART00000187834,18,11,12,6,6
ENSDART00000036797,162,112,94,97,84
ENSDART00000171830,3,1,0,2,2
ENSDART00000161874,0,0,0,0,0
ENSDART00000160680,0,0,1,0,6
ENSDART00000019698,607,337,325,526,468
ENSDART00000128918,23,16,16,15,13
ENSDART00000076766,0,0,0,0,0
ENSDART00000168171,148,82,73,74,73
ENSDART00000017413,0,0,0,0,0
MSTRG.409.2,0,0,0,22,0
ENSDART00000158915,0,0,0,0,0
ENSDART00000140920,0,0,0,2,2
ENSDART00000134719,82,41,58,105,48
MSTRG.409.4,55,56,21,10,60
ENSDART00000134831,1,0,0,0,0
ENSDART00000086867,82,63,50,71,65
ENSDART00000043556,99,47,57,57,51
MSTRG.411.2,8,37,7,0,10
ENSDART00000142288,0,0,4,0,0
ENSDART00000185307,1,0,0,0,0
ENSDART00000054386,20,19,10,7,11
ENSDART00000193925,19,1,3,30,3
ENSDART00000138235,2,0,0,1,0
ENSDART00000016488,112,92,73,71,100
ENSDART00000139412,27,22,16,12,8
ENSDART00000146871,0,0,0,0,0
ENSDART00000086797,0,0,0,0,0
ENSDART00000171848,0,0,0,0,0
ENSDART00000144208,224,398,368,540,373
ENSDART00000190858,430,82,0,50,168
ENSDART00000189344,157,35,93,0,0
MSTRG.415.7,4,8,4,5,0
ENSDART00000162827,0,0,0,0,0
MSTRG.416.3,0,0,0,1,0
ENSDART00000188428,214,130,130,74,63
ENSDART00000147857,3,0,0,0,0
ENSDART00000192774,0,0,1,1,0
ENSDART00000146575,0,0,0,0,0
ENSDART00000130277,0,0,0,0,0
ENSDART00000144792,0,0,0,0,0
ENSDART00000143948,274,159,173,125,110
ENSDART00000144004,1,0,0,1,0
ENSDART00000181658,105,6,2,56,4
ENSDART00000054338,3548,115,261,1110,173
ENSDART00000147800,3187,4111,3987,2975,3253
ENSDART00000054340,933,346,341,449,189
ENSDART00000122877,467,825,358,56,620
ENSDART00000133195,4,2,2,4,5
ENSDART00000036448,77,46,49,74,74
ENSDART00000013263,233,176,124,258,256
ENSDART00000122648,19,0,32,48,33
ENSDART00000008201,72,47,45,60,46
ENSDART00000137567,2,0,0,0,0
ENSDART00000131979,1,2,0,0,2
ENSDART00000025770,0,0,0,0,0
ENSDART00000159138,0,3,0,0,0
ENSDART00000143014,0,0,1,2,3
ENSDART00000139003,223,141,145,134,117
ENSDART00000142840,3,0,0,0,2
ENSDART00000126785,442,271,255,286,278
ENSDART00000137145,2,1,1,1,1
ENSDART00000140078,1,2,3,1,1
ENSDART00000134113,0,0,0,0,1
ENSDART00000187503,77,52,45,89,67
ENSDART00000087658,3,4,2,0,0
ENSDART00000102646,1,1,2,2,0
ENSDART00000140706,0,0,0,0,0
ENSDART00000189921,7,8,9,0,0
ENSDART00000139557,0,0,0,0,0
ENSDART00000142928,0,0,0,0,0
ENSDART00000134576,16,10,8,10,12
ENSDART00000145942,76,32,43,51,51
MSTRG.426.2,2,11,3,11,8
MSTRG.426.3,7,6,3,3,5
ENSDART00000187824,0,0,39,0,0
ENSDART00000142879,0,0,0,0,0
ENSDART00000134860,0,0,0,0,0
ENSDART00000133659,92,47,0,54,43
ENSDART00000138852,47,32,30,33,31
ENSDART00000155184,59,39,34,53,41
ENSDART00000102600,1,0,2,0,2
ENSDART00000171951,0,0,0,0,0
ENSDART00000183029,0,0,0,0,0
ENSDART00000188521,0,0,0,0,0
ENSDART00000118841,0,0,0,1,0
MSTRG.429.7,0,2,14,6,0
ENSDART00000007531,473,326,294,277,266
ENSDART00000187183,13,5,16,14,12
MSTRG.429.6,6,0,0,0,0
MSTRG.431.2,0,16,0,6,0
MSTRG.431.3,0,0,0,0,23
ENSDART00000146960,0,0,0,0,0
ENSDART00000158680,0,0,0,0,0
ENSDART00000142740,0,0,0,0,0
ENSDART00000139364,0,0,0,0,0
ENSDART00000177989,667,426,400,453,421
ENSDART00000014608,743,565,505,445,405
ENSDART00000142281,1,1,1,1,1
ENSDART00000051763,7715,4494,4681,3837,3571
ENSDART00000137066,3,10,2,2,2
ENSDART00000143428,148,4,2,1,51
ENSDART00000102542,0,0,0,0,0
ENSDART00000123789,0,0,0,0,0
ENSDART00000147363,0,0,0,0,0
ENSDART00000130356,0,0,0,0,0
ENSDART00000126950,0,0,0,0,0
ENSDART00000181286,0,0,0,0,0
ENSDART00000184987,0,0,0,0,0
ENSDART00000140197,0,0,0,0,0
ENSDART00000184421,87,51,42,34,32
ENSDART00000163140,0,0,0,0,0
ENSDART00000176581,122,71,74,65,69
ENSDART00000102522,67,43,31,27,21
ENSDART00000131938,1,1,2,0,0
ENSDART00000076519,9,5,11,9,11
ENSDART00000176684,0,0,0,0,0
ENSDART00000148076,141,17,10,23,12
ENSDART00000132355,31,89,79,115,113
ENSDART00000177225,0,0,5,4,0
ENSDART00000144711,39,41,27,28,28
ENSDART00000054265,10,9,0,0,0
ENSDART00000141648,58,33,51,13,18
ENSDART00000133208,500,344,307,316,283
ENSDART00000144340,2,2,2,2,0
ENSDART00000145373,2,3,0,2,0
MSTRG.448.2,0,1,18,0,0
ENSDART00000050445,145,73,60,103,77
ENSDART00000111686,0,0,0,0,0
ENSDART00000134470,42,29,33,28,27
MSTRG.449.4,0,1,0,0,0
ENSDART00000102501,65,0,14,17,6
ENSDART00000141892,55,77,72,70,81
ENSDART00000134200,3,11,0,0,0
ENSDART00000131628,1,1,2,1,3
ENSDART00000102498,204,113,118,150,140
MSTRG.451.1,9,3,4,3,3
ENSDART00000135763,22,12,0,0,8
ENSDART00000054235,183,98,96,137,163
ENSDART00000161703,0,0,0,0,0
ENSDART00000109646,0,0,0,0,0
ENSDART00000054230,508,439,414,440,420
ENSDART00000135854,1,1,1,1,1
ENSDART00000054228,20,8,18,8,5
ENSDART00000140172,2,1,1,0,2
ENSDART00000191571,0,0,0,0,0
ENSDART00000133937,10,0,13,14,10
ENSDART00000143822,0,0,0,0,0
ENSDART00000102455,63,33,33,56,42
ENSDART00000129471,72,53,40,71,58
ENSDART00000132082,2,2,1,2,2
ENSDART00000027973,3905,2352,2166,1063,998
ENSDART00000136984,4,1,3,3,2
ENSDART00000145012,0,0,0,0,0
ENSDART00000109714,0,0,0,4,0
MSTRG.458.1,58,36,36,61,58
ENSDART00000166974,16,4,4,8,6
MSTRG.459.1,72,45,43,68,59
MSTRG.460.4,0,0,0,51,13
ENSDART00000145740,0,0,0,0,0
MSTRG.460.1,19,42,12,1,0
MSTRG.460.2,66,30,0,1,0
ENSDART00000136321,14,14,0,0,42
ENSDART00000146488,36,21,59,36,26
ENSDART00000193375,0,0,0,0,0
ENSDART00000134192,0,0,0,0,0
ENSDART00000137869,241,136,127,151,150
ENSDART00000182428,0,0,0,0,0
ENSDART00000171292,0,0,0,0,0
ENSDART00000102346,0,5,0,0,7
ENSDART00000172737,0,38,40,0,69
ENSDART00000193593,0,0,0,0,0
ENSDART00000076120,0,2,0,2,4
ENSDART00000054202,23,25,20,0,0
ENSDART00000170878,39,21,20,9,2
ENSDART00000129259,55,0,0,66,0
ENSDART00000185187,0,0,0,0,0
ENSDART00000171752,0,0,0,0,0
ENSDART00000168640,1452,871,823,572,541
ENSDART00000185348,31,26,6,82,58
ENSDART00000059264,220,137,131,106,113
ENSDART00000054205,473,285,296,342,315
ENSDART00000166226,5,4,5,5,4
ENSDART00000127154,0,39,23,57,0
ENSDART00000102379,61,0,0,0,51
ENSDART00000171989,0,0,0,0,0
ENSDART00000193973,0,0,0,0,0
ENSDART00000054209,0,0,0,0,0
ENSDART00000054208,216,132,123,106,104
ENSDART00000160381,0,0,0,0,0
ENSDART00000185410,0,0,0,0,0
ENSDART00000180140,0,0,0,0,0
ENSDART00000168594,55,41,41,45,33
ENSDART00000112899,6,0,3,2,0
ENSDART00000190064,0,0,0,0,0
ENSDART00000176380,0,0,0,0,0
ENSDART00000169642,0,0,0,0,0
ENSDART00000023904,0,0,0,0,0
ENSDART00000171614,0,0,0,0,0
MSTRG.474.6,0,0,0,0,17
ENSDART00000167489,0,0,0,0,3
ENSDART00000113020,786,513,452,619,519
MSTRG.474.1,1,0,0,3,0
ENSDART00000160183,73,63,57,41,29
ENSDART00000112263,48,32,26,35,38
ENSDART00000162879,20,21,15,17,10
ENSDART00000125690,83,58,59,71,51
ENSDART00000180810,0,0,0,0,0
ENSDART00000046376,396,304,249,442,399
ENSDART00000159345,0,1,1,1,0
MSTRG.478.1,235,101,208,181,423
ENSDART00000112329,274,255,134,1,4
ENSDART00000168439,1,6,2,1,2
ENSDART00000159318,2,0,14,3,3
ENSDART00000193833,84,46,24,329,0
ENSDART00000011809,36,0,0,0,0
ENSDART00000164430,1,21,0,2,8
ENSDART00000169297,1,1,0,1,1
ENSDART00000152334,0,0,0,0,0
ENSDART00000011645,0,116,25,38,108
ENSDART00000182040,0,35,119,122,38
ENSDART00000152306,0,3,3,2,3
ENSDART00000152169,3,3,1,0,1
ENSDART00000152643,24,0,0,9,0
ENSDART00000158193,220,0,0,0,0
ENSDART00000102500,843,561,476,1021,893
MSTRG.480.2,146,63,88,143,150
ENSDART00000152401,3,9,4,7,0
ENSDART00000152141,3,6,2,3,2
ENSDART00000054184,0,0,0,0,0
MSTRG.482.3,0,0,0,5,0
ENSDART00000152803,11,0,0,9,0
ENSDART00000152144,68,7,3,10,5
ENSDART00000152785,42,13,39,6,35
ENSDART00000152393,10,67,57,43,10
ENSDART00000152617,21,23,0,2,15
ENSDART00000152492,32,24,15,16,12
ENSDART00000180366,0,156,166,144,148
ENSDART00000181997,0,0,0,0,0
ENSDART00000183427,0,0,0,0,0
ENSDART00000152299,298,7,10,5,0
ENSDART00000109297,0,0,0,0,0
ENSDART00000152389,80,47,56,33,27
MSTRG.485.1,39,34,25,13,18
