gene_id,SRR633516,SRR633540,SRR633541,SRR633544,SRR633545
MSTRG.8849|LO018408.2,0,0,0,0,0
MSTRG.8850|zmp:0000001267,0,0,9,0,0
MSTRG.8847|fcf1,141,91,72,213,182
ENSDARG00000097798|CU929037.3,0,0,0,0,0
ENSDARG00000097188|CU929037.2,0,0,0,0,0
MSTRG.8851|zgc:171599,17,13,14,14,12
MSTRG.8852|zgc:113372,15,11,0,11,0
MSTRG.8853|col12a1a,3905,2237,2188,2744,2440
MSTRG.8853,171,178,87,38,62
MSTRG.8854|cox7a2a,1502,982,871,1198,1150
MSTRG.8855,25,33,27,30,35
MSTRG.8856|tmem30aa,508,329,329,515,495
MSTRG.8857|filip1a,31,24,14,34,23
ENSDARG00000111442|zgc:100951,0,0,0,0,0
ENSDARG00000116570|FO834825.3,0,0,0,0,0
ENSDARG00000077712|zgc:113886,0,0,0,0,0
ENSDARG00000115096|FO704836.1,0,0,0,0,0
MSTRG.8858|vps39,278,128,82,64,70
MSTRG.8858,89,125,175,172,163
MSTRG.8859|CU655820.1,0,0,0,0,0
MSTRG.8860,0,0,0,7,0
MSTRG.8860|galnt16,170,104,125,141,143
MSTRG.8861|jdp2a,39,22,27,25,18
MSTRG.8862|fosaa,5,17,0,21,3
MSTRG.8862,26,0,15,0,29
MSTRG.8863|acyp1,45,0,25,10,13
ENSDARG00000070526|zc2hc1c,6,0,0,0,0
MSTRG.8864|syncripl,460,341,354,491,603
MSTRG.8864,137,1,0,87,0
MSTRG.8865,48,30,29,47,40
MSTRG.8866|si:ch73-50f9.4,34,27,13,24,15
MSTRG.8867|otofb,372,215,207,170,148
MSTRG.8867,0,0,4,5,0
ENSDARG00000088507|znf982,8,0,0,0,0
MSTRG.8868|si:ch211-235i11.5,0,0,0,0,0
MSTRG.8868|zgc:113886,0,0,0,0,0
MSTRG.8870|si:ch211-235i11.6,0,0,0,0,0
MSTRG.8871|si:ch211-235i11.3,0,0,0,0,0
MSTRG.8869|si:ch211-235i11.4,44,31,22,14,15
MSTRG.8868,6,0,0,0,4
ENSDARG00000053165|zgc:113377,0,0,0,0,0
MSTRG.8872|bmp4,178,107,110,171,170
MSTRG.8873|ddhd1a,180,121,104,156,118
MSTRG.8874|fermt2,570,320,334,398,394
MSTRG.8875,37,16,24,32,23
MSTRG.8876,77,52,48,60,47
MSTRG.8877,45,35,35,49,52
MSTRG.8878|stxbp6,157,109,106,108,97
MSTRG.8879,109,94,78,76,87
MSTRG.8880|GJD2,490,351,358,233,228
MSTRG.8881,78,34,34,21,17
MSTRG.8882,241,165,161,68,61
MSTRG.8883,45,21,28,56,40
MSTRG.8884|aqr,508,270,268,514,495
MSTRG.8885|paplna,5,3,0,0,0
MSTRG.8885,311,220,207,143,130
MSTRG.8886|si:ch1073-469d17.2,158,112,126,137,131
MSTRG.8887,0,0,0,0,7
MSTRG.8887|psen1,480,291,267,484,462
MSTRG.8888|adi1,174,105,122,119,95
MSTRG.8889|trappc12,70,101,70,49,173
MSTRG.8890|eipr1,325,188,176,122,125
MSTRG.8889,171,73,77,127,0
MSTRG.8891,10,0,11,9,0
MSTRG.8892,52,34,40,52,37
MSTRG.8893,22,13,14,14,26
MSTRG.8894,16,16,12,14,11
MSTRG.8895|CABZ01067581.1,0,0,0,0,0
MSTRG.8895,40,28,21,38,35
MSTRG.8896,6,19,5,24,21
MSTRG.8897|pxdn,439,306,218,174,118
MSTRG.8897,80,20,89,11,25
MSTRG.8898,24,27,22,13,8
MSTRG.8899|zgc:113142,0,8,11,9,18
ENSDARG00000038968|ccr6b,0,11,5,0,0
ENSDARG00000070440|atp6v1c2,0,0,0,0,0
MSTRG.8900|nol10,280,157,150,192,177
MSTRG.8900,20,16,11,12,7
MSTRG.8901|odc1,359,219,224,1054,982
MSTRG.8902|si:ch211-168d23.3,71,59,45,69,75
MSTRG.8902,4,0,0,0,0
MSTRG.8903|exd2,154,108,97,134,128
MSTRG.8904|numb,272,167,167,189,178
MSTRG.8904,0,3,0,0,13
MSTRG.8905|flvcr2a,23,9,17,10,7
MSTRG.8906|CU633997.1,0,0,0,0,0
MSTRG.8907|ERG28,26,0,0,0,17
MSTRG.8908|ttll5,51,26,45,15,0
MSTRG.8909,17,17,18,35,28
MSTRG.8910|tgfb3,515,266,254,371,384
MSTRG.8911,28,12,0,0,14
MSTRG.8912,26,13,9,15,6
MSTRG.8913,12,0,8,6,0
MSTRG.8914|esrrb,119,72,90,80,74
MSTRG.8915,19,14,9,15,11
MSTRG.8916|prox2,25,15,15,19,14
MSTRG.8917|dlst,1238,695,613,749,735
MSTRG.8918|rps6kl1,46,34,24,26,30
MSTRG.8919|si:ch211-173a9.6,117,63,67,48,40
MSTRG.8920|si:ch211-173a9.6,95,47,41,46,42
ENSDARG00000060062|lrrc74a,0,0,0,0,0
MSTRG.8921|angel1,23,16,16,12,0
MSTRG.8922|AL935141.1,0,0,0,0,0
MSTRG.8923|fam98b,25,13,15,42,36
MSTRG.8924|spred1,440,282,249,240,231
MSTRG.8925|meis2a,791,662,604,783,660
MSTRG.8926|CABZ01078350.1,0,0,0,0,0
MSTRG.8925,487,212,275,367,366
MSTRG.8927|CDIN1,24,13,7,6,7
MSTRG.8928|dph6,125,66,63,13,18
MSTRG.8929,14,5,12,3,2
MSTRG.8930,28,17,20,6,6
MSTRG.8931,39,21,20,13,15
MSTRG.8932,26,0,13,0,9
MSTRG.8933,91,72,52,30,29
MSTRG.8934,43,28,17,15,11
MSTRG.8935,27,25,17,14,29
MSTRG.8936|VASH1,114,59,52,53,50
MSTRG.8937,17,12,8,0,10
MSTRG.8938,0,0,0,3,0
MSTRG.8938|GABRR1,164,103,109,58,40
MSTRG.8939,181,121,99,109,114
MSTRG.8939|atxn3,0,0,0,0,0
MSTRG.8939|si:ch1073-416d2.3,0,0,0,0,11
MSTRG.8940|ddx24,308,164,170,228,228
MSTRG.8941|si:ch1073-416d2.4,0,29,33,18,0
MSTRG.8941,0,0,0,0,0
MSTRG.8940,11,5,9,22,22
MSTRG.8942|asb2b,287,153,108,79,64
MSTRG.8942,0,23,44,15,0
MSTRG.8943,22,13,18,13,10
MSTRG.8944,92,47,54,28,36
ENSDARG00000098669|exd1,0,0,0,0,0
MSTRG.8945,83,35,37,42,48
ENSDARG00000099534|CABZ01066926.1,0,0,0,0,0
MSTRG.8946|unm_sa911,0,0,0,0,0
MSTRG.8946|CABZ01068208.1,0,0,0,0,0
MSTRG.8947|CABZ01068209.1,0,0,0,0,0
MSTRG.8946,35,16,22,14,14
MSTRG.8948|zmp:0000000527,2,0,0,0,0
MSTRG.8947,4,0,0,0,0
MSTRG.8949,0,3,2,5,2
MSTRG.8950|CABZ01117357.1,79,50,41,66,51
MSTRG.8951,0,0,13,22,16
MSTRG.8953|fabp10b,19,11,13,16,10
MSTRG.8952|slc9a1b,32,23,22,22,22
MSTRG.8952,5,0,0,0,0
MSTRG.8954,0,0,0,49,0
MSTRG.8954|srsf10b,208,114,135,156,161
MSTRG.8954|si:zfos-1714f5.4,0,0,0,0,0
MSTRG.8956|mycbp,101,61,60,50,41
MSTRG.8955|cx52.9,31,12,14,13,21
MSTRG.8954|si:zfos-1714f5.3,83,77,68,13,50
MSTRG.8957|homer2,374,206,195,141,133
MSTRG.8958,67,54,41,34,25
MSTRG.8959|CABZ01090373.1,240,135,131,124,113
MSTRG.8960|pde8a,215,122,129,175,183
MSTRG.8960,18,14,5,17,20
MSTRG.8961|gatm,5492,3671,3512,2517,2437
MSTRG.8963|hdc,49,34,33,14,27
MSTRG.8962|zgc:158482,130,102,97,82,72
MSTRG.8962,129,0,0,0,0
MSTRG.8962|slc27a2a,793,687,608,345,284
MSTRG.8964|gabpb1,78,48,38,36,37
MSTRG.8965|usp8,877,513,493,590,579
MSTRG.8965,42,6,11,20,5
MSTRG.8966,5,0,2,9,3
MSTRG.8966|trpm7,413,276,245,349,333
ENSDARG00000117409|CABZ01100396.1,0,0,0,0,0
MSTRG.8967|larp6a,368,231,220,166,177
MSTRG.8968|tm2d3,199,123,138,239,214
MSTRG.8969|tars3,222,148,140,109,117
MSTRG.8969,0,0,0,12,0
MSTRG.8970|CU627988.1,32,18,17,22,17
MSTRG.8971|lsm14ab,931,570,569,625,709
MSTRG.8971,13,1,2,469,259
MSTRG.8972|ss18l2,63,53,43,26,35
MSTRG.8973|GARRE1,590,339,326,505,507
MSTRG.8973,0,0,8,27,0
MSTRG.8974|AL929392.2,0,0,0,0,0
MSTRG.8973|si:ch1073-83b15.1,3,3,6,3,3
MSTRG.8976|AL929392.1,0,0,0,0,0
MSTRG.8975|gpib,1042,546,516,670,609
MSTRG.8977|wtip,110,64,53,86,100
MSTRG.8978|sdr42e1,25,26,17,10,14
MSTRG.8979|nedd4a,369,225,226,213,210
MSTRG.8979,11,4,0,0,7
ENSDARG00000100044|prtga,0,0,0,0,0
MSTRG.8980|CABZ01078320.1,0,0,0,0,0
MSTRG.8980,146,79,74,105,93
MSTRG.8981|CELF6,20,31,23,20,14
ENSDARG00000112256|rpp25b,38,24,28,24,27
MSTRG.8982|cox5ab,1235,727,660,752,708
MSTRG.8983|fam219b,117,62,64,78,68
MSTRG.8984|LO018383.1,133,72,69,107,98
MSTRG.8985|parp6a,0,0,0,0,0
MSTRG.8985,120,76,78,99,99
MSTRG.8986|pkma,539,270,422,1074,502
MSTRG.8987|DHDH,444,296,268,209,188
MSTRG.8986,1833,1152,962,1707,2070
MSTRG.8988|dhdhl,602,327,340,261,291
MSTRG.8989|hcn4,39,25,21,23,0
MSTRG.8990|rec114,0,0,0,0,0
MSTRG.8991|CU407319.1,0,0,0,0,0
MSTRG.8992|CU469514.1,0,0,0,0,0
MSTRG.8990|si:ch1073-75f15.2,3,3,4,4,0
MSTRG.8992|nptnb,586,413,358,436,419
MSTRG.8993|ugt5f1,32,25,26,28,29
ENSDARG00000117599|CABZ01068842.1,0,0,0,0,0
MSTRG.8994|pepd,916,497,476,221,244
ENSDARG00000109198|CABZ01113949.1,0,0,0,0,0
ENSDARG00000117434|CABZ01073166.1,10,6,9,5,2
MSTRG.8995,129,88,80,72,58
MSTRG.8995|slitrk3a,27,28,17,36,27
MSTRG.8996|CABZ01079192.1,0,0,0,0,0
MSTRG.8996,5604,2963,2770,999,932
MSTRG.8996|CABZ01088484.1,10,0,0,0,0
MSTRG.8997,55,44,36,49,30
ENSDARG00000117538|CABZ01075068.1,5,0,0,0,0
MSTRG.8998|pygo1,38,18,20,0,0
MSTRG.8999|dnaaf4,9,4,0,0,0
MSTRG.9000,4,4,8,3,3
MSTRG.9001,70,53,41,21,39
MSTRG.9001|ccpg1,4,0,0,12,0
MSTRG.9002|pigb,112,68,74,33,42
MSTRG.9003|pigbos1,118,71,70,77,55
MSTRG.9004|rab27a,167,101,106,128,118
MSTRG.9005,30,17,19,14,15
MSTRG.9006|CR769778.1,148,104,97,111,83
MSTRG.9008|CABZ01070631.1,0,0,0,0,0
MSTRG.9007|CABZ01070631.2,5,7,26,0,9
MSTRG.9007,56,19,0,47,44
MSTRG.9009|p2ry2.1,12,14,12,10,5
ENSDARG00000104425|p2ry2.3,8,2,5,6,5
MSTRG.9010|relt,76,52,44,107,122
MSTRG.9011|ARHGEF17,0,0,0,0,0
MSTRG.9011,347,206,195,262,268
MSTRG.9012|fam168a,359,237,208,328,346
MSTRG.9012,129,73,71,190,132
MSTRG.9013,358,283,260,403,336
MSTRG.9014,138,104,97,127,126
MSTRG.9015,37,32,39,44,28
MSTRG.9016,131,81,75,105,94
MSTRG.9017|CABZ01002690.1,0,0,0,0,0
MSTRG.9017,148,88,92,87,79
MSTRG.9018,64,40,38,41,38
ENSDARG00000098597|CU570791.3,7,0,0,0,0
MSTRG.9019|CU570791.1,0,1,1,1,0
MSTRG.9019|rps3,19596,11623,11138,10340,9830
MSTRG.9020|CU570791.6,1,1,1,2,1
MSTRG.9021|CU570791.5,3,1,1,1,3
MSTRG.9022|SNORD15B,1,1,0,0,1
MSTRG.9024|CU570791.4,0,0,0,0,0
MSTRG.9023|kctd14,9,6,9,0,10
MSTRG.9025,0,1,0,0,0
MSTRG.9025|ints4,258,161,146,152,109
MSTRG.9026|aamdc,51,32,31,18,18
MSTRG.9027,64,56,43,49,49
MSTRG.9028,54,37,26,32,32
MSTRG.9029,29,15,16,18,15
MSTRG.9030,19,26,13,13,13
MSTRG.9031,22,7,9,12,14
MSTRG.9032,0,0,0,158,148
MSTRG.9032|clns1a,256,169,134,0,0
MSTRG.9033|aqp11,124,106,110,94,99
MSTRG.9034|pak1,443,271,291,383,399
MSTRG.9035|LO018362.1,0,0,0,0,0
MSTRG.9036,84,45,37,40,58
MSTRG.9036|gdpd4a,121,62,67,94,60
MSTRG.9036|CU459145.1,8,0,1,4,3
MSTRG.9037,19,20,15,22,11
MSTRG.9038|myo7aa,236,142,124,164,144
MSTRG.9038,1,0,0,1,2
MSTRG.9039,58,45,36,30,21
MSTRG.9040|capn5a,331,203,164,165,146
MSTRG.9040,0,0,29,0,0
MSTRG.9041|ompa,72,49,47,39,41
MSTRG.9042|si:ch73-338a16.3,21,18,16,8,6
MSTRG.9043|dcun1d5,6,0,12,30,31
MSTRG.9043|CU928153.1,0,0,0,1,0
MSTRG.9043,174,114,101,186,144
MSTRG.9045|CU928071.1,0,0,0,0,0
MSTRG.9044|eif2a,416,227,226,250,228
MSTRG.9046|serp1,359,256,231,142,174
MSTRG.9047|lrch3,225,116,130,193,177
MSTRG.9047,4,20,11,5,22
MSTRG.9048,16,12,7,23,10
MSTRG.9049,184,148,133,132,104
MSTRG.9050,214,132,117,98,88
ENSDARG00000117311|CABZ01071326.1,0,0,0,0,0
ENSDARG00000069723|zbbx,0,0,0,0,0
MSTRG.9051|pdcd10a,202,135,123,188,172
MSTRG.9052,0,106,99,111,0
MSTRG.9052|serpini1,154,0,0,0,95
ENSDARG00000111801|CABZ01080599.1,0,0,0,0,0
MSTRG.9053|golim4a,38,18,21,20,33
MSTRG.9053,58,52,45,52,36
MSTRG.9054|slc24a5,65,53,43,46,44
MSTRG.9055|myef2,875,540,490,144,134
MSTRG.9056,13,16,11,0,6
MSTRG.9057,17,8,7,0,9
MSTRG.9059|CZQB01123183.1,0,0,0,0,0
MSTRG.9058|slc12a1,65,33,35,27,38
MSTRG.9060,0,5,5,9,6
MSTRG.9061|dut,361,247,216,157,167
MSTRG.9062,22,10,7,11,9
MSTRG.9063,20,0,15,11,13
MSTRG.9064,26,17,18,17,14
MSTRG.9065,39,27,38,34,24
MSTRG.9066,14,0,5,0,4
MSTRG.9067,16,15,15,9,12
MSTRG.9068,26,25,17,14,8
MSTRG.9069,25,15,15,9,8
MSTRG.9070,88,52,50,110,86
MSTRG.9071,130,89,98,160,143
MSTRG.9071|CABZ01084603.1,260,115,137,218,230
MSTRG.9072|fgf7,0,0,0,0,0
MSTRG.9072,7,12,9,10,9
MSTRG.9073,0,0,0,0,3
MSTRG.9073|dtwd1,70,28,26,34,37
MSTRG.9074,82,51,56,48,43
MSTRG.9075,93,61,55,54,48
MSTRG.9076,5543,2953,2707,2377,2184
MSTRG.9076|mibp2,2897,1953,1883,1926,1870
MSTRG.9077|bloc1s6,294,200,180,141,133
MSTRG.9078|slc30a4,452,290,280,209,214
MSTRG.9079|C18H15orf48,14,4,0,6,6
MSTRG.9079,0,6,0,0,0
MSTRG.9078|CU595864.1,0,0,0,0,0
MSTRG.9080|spata5l1,174,75,96,74,71
MSTRG.9081|nnt2,44,21,23,0,16
MSTRG.9082|cyp1a,441,332,299,598,587
MSTRG.9084|FO818718.1,0,0,0,0,0
MSTRG.9083|ulk3,23,27,29,17,0
MSTRG.9083,26,9,5,0,0
MSTRG.9085,46,26,20,8,16
MSTRG.9086,67,47,52,33,24
MSTRG.9087,47,35,29,19,23
MSTRG.9088,116,68,60,51,54
MSTRG.9089|cplx3b,161,101,92,80,66
MSTRG.9090,54,31,29,0,0
MSTRG.9091|RGS9BP,0,0,0,0,0
MSTRG.9091,499,323,317,122,114
MSTRG.9092|zdhhc7,114,78,86,87,91
MSTRG.9093|nip7,96,71,84,122,97
MSTRG.9094|cog8,103,60,62,101,83
MSTRG.9095,78,37,109,225,185
MSTRG.9095|nob1,105,102,15,237,222
MSTRG.9096|wdr59,175,91,90,107,110
MSTRG.9097|glg1b,40,37,18,47,28
MSTRG.9097,41,22,47,16,29
MSTRG.9098,54,38,32,27,28
MSTRG.9099|si:ch73-386h18.1,1023,652,628,733,673
MSTRG.9100|si:ch1073-390k14.1,17,9,9,23,18
MSTRG.9101|gcsha,108,67,77,113,93
MSTRG.9102|otogl,43,0,23,16,0
MSTRG.9103|ptprq,50,37,26,0,26
MSTRG.9104,0,0,3,5,9
MSTRG.9104|iqsec3b,225,118,115,168,146
MSTRG.9105|wash1,97,57,44,51,64
MSTRG.9105,35,7,20,28,5
MSTRG.9106|ddx11,69,50,47,46,41
MSTRG.9106,0,3,0,2,0
MSTRG.9107|CU928088.1,0,0,0,0,0
MSTRG.9108|fkbp4,837,563,475,471,478
MSTRG.9109,0,0,0,4,7
MSTRG.9109|b4galnt3b,144,74,87,95,94
MSTRG.9110|tnni1c,161,96,90,114,98
MSTRG.9111|c2cd5,469,340,311,277,288
MSTRG.9111,10,0,9,0,6
MSTRG.9112,0,0,0,0,2
MSTRG.9112|lmf2a,89,56,58,19,34
MSTRG.9113|miox,202,158,131,42,26
ENSDARG00000078875|adm2b,0,0,0,0,0
MSTRG.9114,0,20,12,17,13
MSTRG.9114|si:dkey-266m15.5,24,14,16,7,15
MSTRG.9115|ppp6r2b,126,101,101,147,160
MSTRG.9116|dnaja2b,1003,649,594,982,994
MSTRG.9117|CT009745.1,0,0,0,0,0
MSTRG.9118|si:dkey-266m15.7,10,3,7,12,8
MSTRG.9115,72,59,31,89,73
MSTRG.9119|si:dkey-266m15.6,337,226,216,178,174
MSTRG.9120|CU467655.1,0,0,6,11,9
MSTRG.9120,0,0,8,22,16
MSTRG.9121|CU467655.2,28,16,19,48,47
MSTRG.9121,0,0,0,0,5
MSTRG.9122|calub,179,130,106,123,98
MSTRG.9123|utp15,161,122,109,260,219
ENSDARG00000069504|si:dkey-88e18.2,0,0,0,0,0
ENSDARG00000018281|cfap161,0,0,0,0,4
MSTRG.9124|si:dkey-88e18.8,42,20,29,24,0
MSTRG.9125|cd9a,292,212,178,148,138
MSTRG.9126|vwf,67,43,34,0,0
MSTRG.9127|CU651633.1,0,0,0,0,0
MSTRG.9128,297,206,192,258,259
MSTRG.9128|ano2a,4,2,4,0,31
MSTRG.9128|CABZ01015105.1,1,0,2,1,1
MSTRG.9129,77,56,47,76,68
MSTRG.9130|cers3b,31,0,9,12,0
MSTRG.9131|caps2,0,0,0,0,0
MSTRG.9130,17,39,14,7,23
MSTRG.9132|glipr1b,57,52,36,21,22
MSTRG.9133|si:dkey-30c15.17,14,12,10,0,0
ENSDARG00000069515|bbs10,13,6,7,5,3
ENSDARG00000094555|BX470218.1,0,0,0,0,0
MSTRG.9134|syt1b,4,5,3,5,3
MSTRG.9135|si:dkey-30c15.13,20,14,20,8,6
MSTRG.9135,6,0,0,0,0
ENSDARG00000058546|si:dkey-30c15.12,0,3,0,0,0
MSTRG.9136|si:dkey-30c15.10,96,66,71,57,59
MSTRG.9136,0,0,0,0,2
MSTRG.9137|pdp2,36,21,24,39,31
ENSDARG00000058587|terb1,0,0,0,0,0
MSTRG.9138|si:dkey-238c7.16,81,53,50,39,47
MSTRG.9139|neto2b,23,10,16,15,12
ENSDARG00000069540|si:dkey-30c15.2,6,0,0,0,0
MSTRG.9140,0,34,56,78,0
MSTRG.9140|ARF5,93,36,30,58,67
MSTRG.9140|arf5,278,161,157,226,217
MSTRG.9140|CR318588.4,229,153,152,91,89
MSTRG.9141|CR318588.3,100,51,55,19,18
MSTRG.9142|CR318588.2,167,86,79,18,16
ENSDARG00000092191|CR318588.1,0,0,0,0,0
MSTRG.9143|si:dkeyp-1h4.6,31,29,26,15,10
ENSDARG00000042387|zgc:77752,12,10,7,10,10
ENSDARG00000042396|odf3b,5,3,4,0,0
ENSDARG00000114099|trim35-30,0,0,0,0,0
MSTRG.9144|rabl2,41,23,26,30,27
MSTRG.9145|shank3a,57,36,34,37,27
MSTRG.9146|CT027628.1,0,0,0,0,0
MSTRG.9147|LO018377.1,0,0,0,0,0
MSTRG.9148|LO018377.2,0,0,0,0,0
MSTRG.9149|LO018377.3,0,0,0,0,0
MSTRG.9151|CU138508.1,0,0,0,0,0
MSTRG.9150,33,23,27,32,32
ENSDARG00000117507|FP236822.2,0,1,0,2,1
ENSDARG00000117667|CABZ01052527.1,0,0,0,0,0
ENSDARG00000110805|CABZ01052530.1,0,0,0,0,0
ENSDARG00000112418|FP236822.1,0,0,0,0,0
MSTRG.9152|arsa,26,52,0,0,0
MSTRG.9152,72,14,44,51,44
MSTRG.9153,120,62,46,74,54
MSTRG.9154,83,50,40,58,50
MSTRG.9155,86,69,82,338,152
MSTRG.9155|mapk8ip2,520,325,284,0,145
MSTRG.9156|chkb,99,70,67,180,163
MSTRG.9157|BX276107.1,12,0,8,0,0
MSTRG.9157|cpt1b,226,122,121,199,133
MSTRG.9157,0,0,0,0,48
MSTRG.9158|sephs1,428,249,241,168,167
MSTRG.9159|BEND7,9,11,8,4,0
MSTRG.9160|BX248392.1,0,0,0,0,0
MSTRG.9161|prpf18,32,9,10,44,37
MSTRG.9161,65,41,41,9,0
MSTRG.9162,17,13,15,28,24
MSTRG.9163,83,63,44,108,96
MSTRG.9164|FRMD4A,0,0,0,0,0
MSTRG.9165|BX248392.2,0,0,0,0,0
MSTRG.9164,313,194,174,321,352
MSTRG.9166|impdh1a,60,40,43,25,27
MSTRG.9166,46,34,24,9,12
ENSDARG00000088343|prrt4,19,11,14,10,10
MSTRG.9167|si:dkey-95h12.1,76,54,61,26,26
MSTRG.9167|si:dkey-95h12.2,16,0,1,0,7
MSTRG.9168|si:dkey-5i3.5,40,29,22,42,32
ENSDARG00000042214|tmem243a,8,6,4,0,0
ENSDARG00000042213,0,8,0,14,12
ENSDARG00000092762|si:dkey-5i3.1,0,0,0,0,0
MSTRG.9169|grm3,64,43,53,35,42
MSTRG.9171|CU861648.1,0,0,0,0,0
MSTRG.9170|sema3d,355,254,202,232,208
MSTRG.9172|sema3ab,185,119,108,191,155
MSTRG.9173|sema3e,153,93,103,106,87
MSTRG.9174,96,798,145,5,5
MSTRG.9175|BX649551.1,0,0,0,0,0
MSTRG.9174|pclob,1208,4,648,582,559
MSTRG.9177|CR762488.2,0,0,0,0,0
MSTRG.9176|CACNA2D1,84,48,49,56,49
MSTRG.9178|CR762488.1,0,0,0,0,0
MSTRG.9176,17,8,3,12,14
MSTRG.9180|CABZ01016693.1,0,0,0,0,0
MSTRG.9179|hgfb,23,22,22,37,19
MSTRG.9181,140,82,81,53,54
MSTRG.9181|lrrc4.2,12,13,6,21,15
ENSDARG00000091085|lepa,0,0,0,0,0
MSTRG.9182|rbm28,285,170,161,235,216
MSTRG.9182,0,2,0,3,0
MSTRG.9183,569,218,357,405,390
MSTRG.9183|mical3a,5,174,1,1,0
MSTRG.9184,36,26,18,26,22
MSTRG.9185|ttc38,88,61,51,17,12
MSTRG.9186|tspan33b,10,7,6,0,9
MSTRG.9187|tspan9a,25,22,22,31,27
MSTRG.9187|CR387989.1,1,2,0,0,0
MSTRG.9188|PRMT8,85,52,42,0,31
MSTRG.9189|CRACR2A,20,20,12,14,0
MSTRG.9191|CABZ01026684.1,0,0,0,0,0
MSTRG.9190|tmtc2b,0,0,0,0,0
MSTRG.9190,147,99,93,95,101
MSTRG.9192|zgc:110789,79,49,49,28,23
MSTRG.9193|bicd1a,59,27,30,18,20
MSTRG.9194|fgd4a,166,128,117,129,108
MSTRG.9195|nup205,403,254,266,302,266
MSTRG.9195,4,0,0,0,0
MSTRG.9196|fam107b,124,92,85,112,100
MSTRG.9197|si:ch211-1e14.1,54,39,35,44,37
MSTRG.9197|AL929229.1,0,0,0,0,0
MSTRG.9198,86,57,58,48,41
MSTRG.9199|hipk2,0,0,0,0,34
MSTRG.9200|AL929229.2,0,0,0,0,0
MSTRG.9199,468,282,268,213,185
MSTRG.9202|BX247877.1,0,0,0,0,0
MSTRG.9201|tbxas1,203,124,121,48,43
MSTRG.9203,0,3,0,0,2
MSTRG.9203|parp12a,49,26,33,0,8
MSTRG.9204,15,7,11,19,13
MSTRG.9205|CT573465.1,0,0,0,0,0
MSTRG.9205|srgap1a,204,161,120,145,124
MSTRG.9205,75,0,30,43,43
MSTRG.9207|GAN,0,0,0,0,0
MSTRG.9206|rxylt1,42,31,38,50,38
MSTRG.9207,167,88,101,101,105
MSTRG.9208|C7H19orf12,47,34,29,41,40
MSTRG.9209|tat,128,70,72,78,76
MSTRG.9210|zgc:56622,38,25,21,9,14
MSTRG.9211|klhl36,40,19,17,7,11
MSTRG.9212|cotl1,2829,1810,1598,1974,1961
MSTRG.9214|BX511124.1,0,0,0,0,0
MSTRG.9213,1,1,2,0,0
MSTRG.9213|plcg2,168,149,126,53,44
MSTRG.9213|meak7,50,0,0,11,24
ENSDARG00000092862|si:ch211-260p9.3,0,0,3,0,0
MSTRG.9215|cmip,694,441,424,616,575
MSTRG.9216|cdh13,0,0,0,92,73
MSTRG.9217|BX649568.1,0,0,0,0,0
MSTRG.9216,156,99,93,70,79
MSTRG.9218|mlycd,49,38,36,28,18
ENSDARG00000004529|zgc:173742,0,0,0,0,6
MSTRG.9219|hsbp1b,346,291,246,213,209
MSTRG.9220|si:dkey-246g23.2,5,0,0,37,35
MSTRG.9220,46,22,16,4,3
MSTRG.9221|kcng4a,48,32,30,11,20
MSTRG.9222|si:dkey-246g23.4,20,15,36,0,21
MSTRG.9222,47,24,0,12,0
MSTRG.9223,0,0,0,0,45
MSTRG.9223|wfdc1,216,139,133,153,77
MSTRG.9224|utp4,264,163,164,242,186
MSTRG.9225|vps9d1,139,66,73,57,55
MSTRG.9226|si:dkey-238o13.4,57,29,35,54,42
MSTRG.9227|spata2l,37,25,21,0,16
MSTRG.9228|pdf,34,18,28,10,9
MSTRG.9229|uri1,395,280,237,322,299
MSTRG.9230|tshz3a,124,104,79,122,109
MSTRG.9234|selenoo1,189,126,117,93,112
MSTRG.9231,41,23,27,31,21
MSTRG.9232,145,139,191,166,51
MSTRG.9232|mtss1la,202,110,12,140,219
MSTRG.9233|mapk12a,225,127,149,256,208
MSTRG.9235,72,111,0,0,0
MSTRG.9235|trabd,85,12,107,146,158
MSTRG.9236|panx2,33,15,18,36,24
MSTRG.9237|mlc1,87,51,59,13,15
MSTRG.9237,13,2,0,2,0
MSTRG.9238|btbd11b,97,64,60,58,58
MSTRG.9238,0,0,0,7,0
MSTRG.9239|BX649610.2,0,0,0,0,0
MSTRG.9240|BX649610.1,0,0,0,0,0
MSTRG.9241|cry1b,158,111,98,172,186
MSTRG.9241,2,0,0,31,2
MSTRG.9242|zgc:153031,92,78,64,79,55
MSTRG.9243|mterf2,59,27,24,32,16
MSTRG.9243,1,5,0,0,23
ENSDARG00000093269|si:ch73-62b13.1,8,8,7,7,7
MSTRG.9244|tmem263,80,52,47,67,55
MSTRG.9246|ric8b,135,84,78,145,141
MSTRG.9245|si:dkey-103i16.6,39,20,27,21,20
MSTRG.9247|rfx4,65,33,36,66,46
MSTRG.9248|polr3b,144,95,81,91,85
MSTRG.9249|endouc,91,62,60,76,67
MSTRG.9250|ppfibp1b,172,119,109,98,80
MSTRG.9250,5,4,5,5,0
ENSDARG00000041379|si:ch211-245j22.3,0,2,0,0,3
MSTRG.9251|arntl2,48,35,30,29,24
MSTRG.9252|BX928740.1,0,0,0,0,0
MSTRG.9253|slc17a8,19,15,15,0,4
MSTRG.9254,11,12,0,6,5
MSTRG.9254|nr1h4,41,21,30,28,40
